Category ID,Category Name,Level,Is Leaf
257903,"Business Cards",5,true
257904,"Card Stock",5,true
257905,"Note Cards",5,true
25337,"Desk Accessories",4,false
3297,"Other Office Desk Accessories",5,true
25338,"Business Card Holders",5,true
25339,"Desk & Drawer Organizers",5,true
25340,"Desk Sets",5,true
25341,"Pencil Sharpeners",5,true
25342,"Stamps & Daters",5,true
61753,"Copy & Document Holders",5,true
61754,"Business Card Files",5,true
113752,"Staplers",5,true
113753,"Staples",5,true
117014,"Sticky Notes",5,true
117534,"Tape Dispensers",5,true
127535,"Correction Fluid & Tape",5,true
25344,"Filing, Storage & Binding",4,false
11834,"Other Office Filing & Binding",5,true
25345,"Binders & Supplies",5,true
25346,"Files & Supplies",5,true
61755,"Binding Covers & Spines",5,true
61756,"Binding Machines",5,true
25351,"Pens, Pencils & Markers",4,false
11835,"Other Office Pens & Pencils",5,true
61778,"Fountain Pens",5,true
67107,"Pen, Ink & Lead Refills",5,true
119128,"Highlighters",5,true
257906,"Ballpoint & Rollerball Pens",5,true
257907,"Calligraphy Pens",5,true
257908,"Mechanical Pencils",5,true
257909,"Permanent Markers",5,true
257910,"Washable Markers",5,true
257911,"Wooden Pencils",5,true
258033,"Dry Erase Markers",5,true
61774,"Calendars & Planners",4,false
3295,"Planners & Organizers",5,true
45111,"Address Books",5,true
45112,"Blank Diaries & Journals",5,true
61752,"Calendars",5,true
117006,"Refills",5,true
159709,"Other Calendars & Planners",5,true
62048,"Mousepads",4,true
117007,"Blank Labels",4,true
159710,"Other Office Supplies",4,true
61673,"Microfilm & Microfiche",3,true
67111,"Wholesale Lots",3,true
26221,"Material Handling",2,false
19273,"Packing & Shipping",3,false
1290,"Other Packing & Shipping",4,true
50955,"Shrink Wrap",4,true
58263,"Letter Folders",4,true
109699,"Shipping & Cushioning Supplies",4,false
72359,"Packing Paper",5,true
86175,"Tissue Paper",5,true
109700,"Bubble Cushioning Wrap",5,true
109704,"Foam Wrap",5,true
109705,"Other Cushioning Supplies",5,true
109734,"Packing Peanuts",5,true
180003,"Cutters, Dispensers & Racks",5,true
180004,"Edge Protectors",5,true
180005,"Moving Blankets & Moving Pads",5,true
180006,"Desiccant & Moisture Absorbers",5,true
184251,"Cold Packs",5,true
109735,"Packing Tapes, Straps & String",4,false
19276,"Carton Sealing Tapes",5,true
48276,"Parcel String",5,true
109736,"Paper & Reinforced Tapes",5,true
109737,"Carton Strapping",5,true
109738,"Packing Tape Dispensers",5,true
109739,"Other Packing Tapes & Straps",5,true
184276,"Strapping Hardware",5,true
109740,"Shipping & Moving Boxes",4,true
180007,"Postage Meter Supplies",4,true
183971,"Packing & Shipping Bags",4,false
86174,"Reclosable & Zipper Bags",5,true
109695,"Anti-Static Bags",5,true
109697,"Drawstring Bags",5,true
109698,"Other Packing & Shipping Bags",5,true
118787,"Merchandise Bags",5,true
184239,"Open-Top Plastic Bags",5,true
184240,"Paper Bags",5,true
184241,"Poly Tubing",5,true
184242,"Security Mailing Bags",5,true
184243,"Valve Bags",5,true
184244,"Filling & Sealing Machines",4,false
11808,"Sealers & Sealing Machines",5,true
67007,"Strapping Machines",5,true
184245,"Carton Staplers",5,true
184247,"Packing Machines",5,true
184248,"Poly Bag Cutters & Sealers",5,true
184250,"Valve Bag Machines",5,true
184252,"Envelopes & Mailers",4,false
116673,"Mailing Tubes",5,true
118810,"Packing List Envelopes",5,true
184253,"Postal Envelopes",5,false
184254,"Plain Envelopes",6,true
184255,"Window Envelopes",6,true
184256,"Privacy Envelopes",6,true
184258,"Padded Envelopes",5,true
184259,"Coin & Catalog Envelopes",5,true
184260,"Envelope Bags & Poly Mailers",5,true
184261,"Specialty Mailers",5,false
184262,"CD/DVD Mailers",6,true
184263,"Book Mailers",6,true
184264,"Insulated Mailing Cartons",6,true
184265,"Laboratory Sample Envelopes",6,true
184266,"Wooden Cartons & Crates",6,true
184267,"Other Envelopes & Mailers",5,true
184269,"Shipping Labels & Tags",4,false
184270,"Damage Indicator Labels",5,true
184271,"Address & Shipping Labels",5,true
184272,"Shipping Tags",5,true
184274,"Label Printers & Applicators",5,true
184275,"Other Shipping Labels & Tags",5,true
184279,"Shipping & Postal Scales",4,false
184280,"Tabletop Scales",5,true
184281,"Pallet Truck Scales",5,true
184282,"Floor Scales",5,true
26220,"Material Handling Manuals & Books",3,true
26224,"Other Material Handling",3,true
31485,"Wholesale Lots",3,true
57004,"Shelving & Storage",3,false
26223,"Other Industrial Storage",4,true
57005,"Bins & Cabinets",4,true
180002,"Storage Bottles, Drums & Pails",4,true
184283,"Storage Bags",4,true
184284,"Storage Containers",4,true
184285,"Shelving Units",4,true
184286,"Shelving Parts & Accessories",4,true
184287,"Storage Racks",4,true
92079,"Shipping Containers",3,true
109551,"Hoists, Winches & Rigging",3,false
184192,"Cranes & Hoists",4,false
184193,"Bridge Cranes",5,true
184194,"Chain Hoists",5,true
184195,"Hoist Cranes",5,true
184196,"Lever Hoists",5,true
184197,"Rope Hoists",5,true
184198,"Stationary Boom & Jib Cranes",5,true
184199,"Other Cranes & Hoists",5,true
184200,"Winches",4,false
184201,"Hand Winches",5,true
184203,"Hydraulic Winches",5,true
184204,"Electric Winches",5,true
184205,"Lifting Machine Parts, Rigging",4,false
184207,"Lifting Machine Hardware",5,false
184208,"Crane Trolleys",6,true
184209,"Hoist Rings",6,true
184210,"Lifting Hooks",6,true
184211,"Lifting Magnets",6,true
184212,"Lifting Pulleys & Sheaves",6,true
184214,"Lifting Rope & Cable Clips",6,true
184215,"Lifting Shackles",6,true
184216,"Lifting Thimbles",6,true
184217,"Lifting Turnbuckles",6,true
184218,"Lifting Machine Remotes",5,true
184220,"Lifting Slings",5,false
184221,"Basket Slings",6,true
184222,"Chain Slings",6,true
184223,"Round Slings",6,true
184225,"Other Lifting Slings",6,true
184226,"Other Lifting Parts & Rigging",5,true
257896,"Lifting/Tow Chains & Ropes",5,true
257897,"Load Binders",5,true
184149,"Carts & Trucks",3,false
65530,"Drum Trucks & Hand Trucks",4,true
184150,"Platform & Wagon Trucks",4,true
184151,"Lift Trucks",4,true
184152,"Shelf Trucks & Utility Carts",4,true
184153,"Panel Trucks",4,true
184154,"Mail Carts",4,true
184155,"Furniture & Appliance Dollies",4,true
184156,"Drum Dollies",4,true
184158,"Tilt-Trucks & Hoppers",4,true
184160,"Other Carts & Trucks",4,true
184161,"Casters & Wheels",3,false
131207,"Caster Wheels",4,true
184164,"Caster Accessories & Hardware",4,true
257894,"Casters",4,true
257895,"Dolly & Cart Wheels",4,true
184165,"Conveyors & Conveyor Parts",3,false
184166,"Conveyor Systems",4,false
131199,"Belt Conveyors",5,true
131200,"Roller Conveyors",5,true
184167,"Skatewheel Conveyors",5,true
184169,"Other Conveyor Systems",5,true
184170,"Conveyor Parts & Accessories",4,false
184171,"Conveyor Motors",5,true
184172,"Conveyor Rollers",5,true
184173,"Other Conveyor Parts",5,true
184290,"Conveyor Belts",5,true
184174,"Warehouse Loading & Unloading",3,false
57006,"Pallets",4,true
65522,"Warehouse Forklifts & Stackers",4,true
131249,"Pallet Racks",4,true
184175,"Dock Plates, Ramps & Boards",4,true
184176,"Dock Rails & Bumpers",4,true
184177,"Pallet Jacks & Trucks",4,true
184178,"Strip Doors",4,true
184180,"Dock Levelers",4,true
184181,"Warehouse Forklift Parts & Accessories",4,false
184182,"Forklift Forks",5,true
184183,"Forklift Batteries & Chargers",5,true
184184,"Forklift Motors",5,true
184185,"Forklift Pumps",5,true
184186,"Forklift Seats",5,true
184187,"Forklift Tires",5,true
184188,"Other Forklift Parts & Accessories",5,true
184189,"Other Warehouse Loading Equipment",4,true
184227,"Ladders, Scaffolding & Platforms",3,false
131244,"Step-Stands & Stools",4,true
184228,"Attic & Loft Ladders",4,true
184229,"Cross-Over Ladders",4,true
184230,"Dock, Wall-Mount & Tank Ladders",4,true
184231,"Folding & Step Ladders",4,true
184232,"Rolling Ladders & Scaffolds",4,true
184233,"Straight & Extension Ladders",4,true
184234,"Modular Scaffolding Components",4,true
184236,"Work Stands & Platforms",4,true
184237,"Ladder Accessories",4,true
184238,"Ladder Parts",4,true
260910,"Industrial Tarps",3,true
26238,"Printing & Graphic Arts",2,false
3180,"Other Printing & Graphic Arts",3,true
26240,"Bindery & Finishing Equipment",3,false
26242,"Paper Joggers",4,true
26243,"Binders & Stitchers",4,true
26244,"Other Bindery & Finishing",4,true
46692,"Folders",4,true
57045,"Collators & Bookletmakers",4,true
57049,"Paper Cutters & Trimmers",4,true
57050,"Numbering Machines",4,true
57051,"Paper Drills & Punches",4,true
26247,"Commercial Printing Presses",3,false
26249,"Sheet-fed Offset Presses",4,true
46697,"Other Printing Presses",4,true
73155,"Web-fed Offset Presses",4,true
46694,"Ink, Plates & Film",3,false
46695,"Other Ink, Plates & Film",4,true
46721,"Plates",4,true
57053,"Blankets",4,true
57054,"Film",4,true
92151,"Inks & Coatings",4,true
46698,"Direct Mail Equipment",3,true
46723,"Plotters & Wide Format Printers",3,true
46727,"Printing & Graphic Essentials",3,false
26254,"Software & Clipart",4,true
46728,"Books & Manuals",4,true
46730,"Color Guides & Pantone",4,true
46731,"Densitometers",4,true
46733,"General Accessories",4,true
46734,"Other Printing & Graphic Accessories",4,true
46735,"Type, Cuts & Printing Blocks",4,true
117513,"Duplicator Supplies",4,true
46739,"Sign Making Supplies",3,false
46740,"Sign Lettering",4,true
46741,"Vinyl & Sign Film",4,true
46742,"Other Sign Making Supplies",4,true
117514,"Magnetic Sheets & Supplies",4,true
46743,"Screen & Specialty Printing",3,false
46736,"Screen Printing",4,true
46744,"Engraving",4,true
46746,"Pad Printing",4,true
46747,"Other Specialty Printing",4,true
57063,"Stamping & Embossing",4,true
57064,"Heat Transfer",4,false
26248,"Transfers",5,true
26253,"Iron-On Paper",5,true
57065,"Presses",5,true
57066,"Other Heat Transfer Printing",5,true
57058,"PrePress Equipment",3,true
97232,"Commercial Printing Essentials",3,false
26251,"Letter Presses & Die Cutters",4,true
46696,"Parts, Feeders & Attachments",4,true
97233,"Other Commercial Print Accessories",4,true
97234,"Commercial Printing Books & Manuals",4,true
26261,"Other Business & Industrial",2,true
41498,"Building Materials & Supplies",2,false
1268,"Other Building Materials",3,true
42300,"Contractor Guides & Manuals",3,true
46544,"Industrial Paint, Coatings & Supplies",3,false
71403,"Paint Sprayers & Striping Machines",4,true
260875,"Industrial Coatings & Sealants",4,true
260876,"Industrial Paints",4,true
260877,"Paint Mixers & Shakers",4,true
260878,"Paint Sprayer Parts",4,true
260879,"Paint Strippers & Removers",4,true
260905,"Brushes, Rollers & Trays",4,true
260906,"Plastic Sheeting & Drop Cloths",4,true
56139,"Wholesale Lots",3,true
116996,"Vintage Construction",3,false
99995,"Other Vintage Construction",4,true
116997,"Machine Parts & Tools",4,true
116998,"Manuals & Brochures",4,true
260845,"Commercial Ceiling Tiles & Supplies",3,false
105994,"Commercial Ceiling Tiles",4,true
260846,"Ceiling Grids & Suspension Systems",4,true
260847,"Ceiling Suspension Hardware & Accessories",4,true
260848,"Cement, Concrete & Masonry",3,false
40502,"Rock, Gravel & Sand",4,true
112389,"Concrete Blocks & Bricks",4,true
260849,"Cement, Concrete, Mortar & Stucco Mix",4,true
260850,"Pavers & Stepping Stones",4,true
260851,"Commercial Doors & Door Hardware",3,false
58142,"Commercial Doors",4,true
124511,"Commercial Door Hardware",4,true
260852,"Commercial Door Frames",4,true
260853,"Drywall Construction",3,false
34936,"Drywall Panels",4,true
260854,"Drywall Plaster & Joint Compounds",4,true
260855,"Drywall Tape & Accessories",4,true
260856,"Commercial Flooring & Tiles",3,false
105992,"Commercial Flooring & Carpet",4,true
260857,"Commercial Floor Care",4,true
260858,"Commercial Floor & Wall Tiles",4,true
260859,"Commercial Floor & Wall Tile Accessories",4,true
260860,"Commercial Floor Transitions",4,true
260861,"Commercial Flooring Underlayment",4,true
260863,"Lumber & Composites",3,false
147791,"Lumber",4,true
260864,"Wall Paneling & Wainscoting",4,true
260865,"Wood Composite Panels & Sheets",4,true
260866,"Wood Veneer Sheets",4,true
260867,"Molding & Millwork",3,false
260868,"Accents & Trim",4,true
260869,"Baseboard Molding",4,true
260870,"Chair Rail Molding",4,true
260871,"Corbels & Supports",4,true
260872,"Crown Molding",4,true
260873,"Window & Door Trim",4,true
260874,"Wood Applique",4,true
260880,"Industrial Plumbing & Fixtures",3,false
63897,"Faucets",4,true
63898,"Pipe & Tubing",4,true
63900,"Pipe Fittings",4,true
63907,"Valves",4,true
124539,"Sinks",4,true
260881,"Drain Components",4,true
260882,"Faucet Accessories",4,true
260883,"Plumbing Accessories",4,true
260884,"Pipe Insulation",4,true
260885,"Sink Accessories",4,true
260886,"Roofing & Gutters",3,false
22566,"Roof Tiles & Shingles",4,true
260887,"Gutters",4,true
260888,"Gutter Accessories",4,true
260889,"Roof Caps",4,true
260890,"Roof Flashing",4,true
260891,"Roof Underlayment",4,true
260892,"Roof Vents",4,true
260907,"Roofing Sheets & Panels",4,true
260893,"Industrial Stairways",3,false
260894,"Balusters & Spindles",4,true
260895,"Handrails",4,true
260896,"Handrail Fittings",4,true
260897,"Industrial Stair Units",4,true
260898,"Posts",4,true
260899,"Stair Railing Kits",4,true
260900,"Treads & Risers",4,true
260901,"Windows & Window Hardware",3,false
114015,"Window Hardware",4,true
124452,"Glass Blocks & Glass Panels",4,true
260902,"Industrial & Commercial Windows",4,true
260903,"Window Screens",4,true
260904,"Window Sills",4,true
260908,"Insulation & Accessories",3,false
63894,"Insulation",4,true
260862,"Insulation Accessories",4,true
42892,"Industrial Automation & Motion Controls",2,false
36802,"Other Automation Equipment",3,true
50924,"Industrial Robotic Arms",3,true
57516,"PLCs & HMIs",3,false
181708,"PLC Processors",4,true
181709,"HMI & Open Interface Panels",4,true
181710,"PLC Cables",4,true
181711,"PLC Chassis",4,true
181712,"PLC Software",4,true
181713,"PLC Peripheral Modules",4,false
181714,"PLC Input & Output Modules",5,true
181715,"Counter Modules",5,true
181716,"PLC Data Acquisition Modules",5,true
181717,"PLC Ethernet & Communication",5,true
181718,"PLC Memory Modules",5,true
181719,"PLC Positioning Modules",5,true
181720,"PLC Power Supplies",5,true
181721,"PLC Redundancy Modules",5,true
181722,"PLC Servo Control Modules",5,true
181723,"PLC Temperature Modules",5,true
181724,"Timer Modules",5,true
181725,"Other PLC Peripheral Modules",5,true
260262,"Enclosures",5,true
260263,"PLC Displays & Touch Panels",5,true
260260,"Control Systems",4,true
260261,"Microcontrollers",4,true
78186,"Drives & Starters",3,false
78188,"Drives & Motor Controls",4,false
42894,"General Purpose AC Drives",5,true
71393,"Speed Controls",5,true
71394,"Stepper Controls & Drives",5,true
78190,"General Purpose DC Drives",5,true
78191,"Servo Drives & Amplifiers",5,true
78192,"Variable Frequency Drives",5,true
78193,"Other Motor Controls",5,true
260264,"Drive Reactors",5,true
181698,"Starters",4,false
181699,"Combination Starters",5,true
181700,"Full Voltage (DOL) Starters",5,true
181701,"Multi-Speed Starters",5,true
181702,"Reduced Voltage/Soft Starters",5,true
181704,"Starter Mounts & Enclosures",5,true
181705,"Starter Parts & Accessories",5,true
181706,"Other Starters",5,true
181707,"Manual Starters",5,true
260265,"Magnetic Motor Starters",5,true
260266,"Vacuum Starters",5,true
181730,"Electric Motors",3,false
9723,"Stepper Motors",4,true
65452,"Gearmotors",4,true
124603,"Servo Motors",4,true
181731,"Definite Purpose Motors",4,true
181732,"General Purpose Motors",4,true
181733,"Vibration Motors",4,true
181734,"Electric Motor Parts & Accessories",4,true
260267,"Blower Motors",4,true
260268,"Permanent Magnet Motors",4,true
260269,"Pump Motors",4,true
260270,"Starter Motors",4,true
260271,"Wound Field Motors",4,true
181736,"Rotary & Linear Motion",3,false
55826,"Linear Actuators",4,true
181729,"Rotary Actuators",4,true
181737,"Bearing Blocks & Supports",4,true
181739,"Lead, Ball & Roller Screws",4,true
181740,"Linear Actuator Controls",4,true
181741,"Linear Bearings & Bushings",4,true
181742,"Linear Encoders",4,true
181743,"Rail & Shaft Supports",4,true
181746,"XY & Rotary Positioning Stages",4,true
181747,"Other Rotary & Linear Motion",4,true
183548,"Slides, Rails & Carriages",4,true
260296,"Linear Motion System",4,true
260297,"Linear Nuts",4,true
260298,"Linear Rings & Seals",4,true
260299,"Pulse Generators",4,true
260300,"Rotary Encoders",4,true
181748,"Mechanical Power Transmission",3,false
181749,"Bearings & Bushings",4,false
181750,"Ball & Roller Bearings",5,true
181751,"Bushings & Plain Bearings",5,true
181752,"Cam Followers",5,true
181753,"Mounted Bearings & Housings",5,true
181754,"Thrust Bearings",5,true
260273,"Air Bearings",5,true
260274,"Rod End Bearings",5,true
260275,"Bearing & Bushing Parts",5,false
185120,"Other Bearing & Bushing Parts",6,true
260276,"Precision Balls",6,true
260277,"Thrust Washers",6,true
260278,"Bearing End Caps",6,true
260279,"Bearing Heaters",6,true
181756,"Power Transmission Belts",4,true
181757,"Pulleys & Sheaves",4,true
181768,"Mechanical Couplings & U-Joints",4,false
181769,"Rigid Couplings",5,true
181770,"Flexible Couplings",5,true
181771,"Universal Joints",5,true
185122,"Other Mechanical Couplings",5,true
181772,"Gearboxes & Speed Reducers",4,true
181773,"Gears & Gear Racks",4,false
181774,"Bevel Gears",5,true
181775,"Gear Racks",5,true
181776,"Helical Gears",5,true
181777,"Spur Gears",5,true
181778,"Worms & Worm Gears",5,true
185121,"Other Industrial Gears",5,true
260286,"Change Gears",5,true
260287,"Miter Gears",5,true
260288,"Rack & Pinion Gears",5,true
181779,"Power Transmission Shafts",4,true
181780,"Seals, O-Rings & Gaskets",4,true
181781,"Shaft Adapters & Bore Reducers",4,true
181782,"Shaft Collars & Clamps",4,true
181783,"Other Mechanical Power Transmission",4,true
260280,"Brakes & Clutches",4,false
181759,"Magnetic Brakes",5,true
181760,"Hydraulic & Pneumatic Brakes",5,true
181766,"Magnetic Clutches",5,true
181767,"Hydraulic & Pneumatic Clutches",5,true
260281,"Chains & Sprockets",4,false
181762,"Roller Chains",5,true
181763,"Roller Chain Sprockets",5,true
260282,"Chain Tools",5,true
260283,"Idler Sprockets",5,true
260284,"Leaf Chains",5,true
260285,"Roller Chain Links",5,true
260289,"Industrial Vibrators",4,true
260290,"Output Filters",4,true
260291,"Solenoid Valves & Coils",4,true
260292,"Tensioners & Tighteners",4,false
181764,"Chain & Belt Tensioners",5,true
260293,"Drive Tighteners & Idlers",5,true
260294,"Tightener Shafts",5,true
260295,"Torque Limiters",4,true
181784,"Sensors",3,false
57520,"Other Sensors",4,true
65455,"Rotary Encoders",4,true
65456,"Pressure Sensors",4,true
65458,"Level Sensors",4,true
65459,"Proximity Sensors",4,true
65460,"Temperature & Humidity Sensors",4,true
181785,"Acceleration Sensors",4,true
181786,"Fiber Optic Sensors",4,true
181787,"Hall Effect Sensor Diodes",4,true
181788,"PIR Motion Sensors",4,true
181790,"Sensor Mountings",4,true
181791,"Ultrasonic Sensors",4,true
181792,"Vibration Sensors",4,true
181793,"Indicators & Signal Towers",3,false
73129,"Panel Indicators & Lamps",4,true
181802,"Indicator Bulbs",4,true
181803,"Indicator Lampholders",4,true
181804,"Indicator Lenses",4,true
181806,"Signal Towers",4,true
181807,"Audio Indicators",4,true
181808,"Other Indicator Accessories",4,true
260272,"Industrial Robot Parts",3,true
42909,"HVAC & Refrigeration",2,false
42912,"Other HVAC & Refrigeration",3,true
53295,"HVAC & Refrigeration: Parts & Accessories",3,false
53296,"HVAC & Refrigeration: Controls & Circuit Boards",4,true
53297,"HVAC & Refrigeration: Fans & Blowers",4,true
53301,"HVAC Sensors",4,true
53302,"HVAC & Refrigeration Thermostats",4,true
183959,"HVAC Air Filters",4,true
183962,"HVAC Dampers",4,true
183963,"HVAC Damper Actuators",4,true
183965,"Filter Driers",4,true
183972,"HVAC & Refrigeration Leak Sealants",4,true
185123,"Boiler Expansion Tanks",4,true
185124,"HVAC Ducting & Duct Hoses",4,true
185125,"HVAC Vents",4,true
260105,"Accumulators",4,true
260106,"Coil & Surface Protectants",4,true
260107,"HVAC & Refrigeration Adapters",4,true
260108,"HVAC & Refrigeration Cartridge Heaters",4,true
260109,"HVAC & Refrigeration Cartridges",4,true
260110,"HVAC & Refrigeration Coil Assemblies",4,true
260111,"HVAC & Refrigeration Coils",4,true
260112,"HVAC & Refrigeration Contactors",4,true
260113,"HVAC & Refrigeration Motors",4,true
260114,"HVAC & Refrigeration: Pipes & Tubes",4,true
260115,"HVAC & Refrigeration Pressure Regulators",4,true
260116,"HVAC & Refrigeration Pressure Switches",4,true
260117,"HVAC & Refrigeration Valves",4,true
260118,"Refrigerant Cap Locks",4,true
260119,"Refrigerant Labels",4,true
260120,"Refrigeration Gaskets",4,true
260121,"Refrigeration Hoses",4,true
260122,"Refrigeration Lubricants",4,true
260123,"Restrictors & Orifices",4,true
260124,"Scale Inhibitors & Removers",4,true
260125,"Sight Glasses & Moisture Indicators",4,true
260423,"Drain Pans",4,true
260424,"Duct Mounted Air Purifiers & Media Cleaners",4,true
260425,"Duct Mounted Humidifiers & Dehumidifiers",4,true
260426,"Electrical Heat Strips",4,true
260427,"Gas Conversion Kits",4,true
260428,"Hot Surface Ignitors",4,true
260429,"HVAC Capacitors",4,true
260430,"HVAC Pumps",4,true
260431,"Pilot Assemblies",4,true
260432,"Plenum & Filter Boxes",4,true
260433,"Radiator Covers",4,true
260434,"Refrigerant Line Sets",4,true
260435,"Thermocouples & Thermopiles",4,true
260436,"Thermostat Wires",4,true
66996,"HVAC & Refrigeration Tools",3,false
53298,"HVAC & Refrigeration Leak Detectors",4,true
66997,"Refrigerant Scales & Meters",4,true
66998,"HVAC & Refrigeration: Gauges & Probes",4,true
109488,"Refrigerant Recovery Units",4,true
183966,"Ducting Crimpers",4,true
183967,"Ducting Installation Tools",4,true
260126,"Recovery Cylinder Tanks",4,true
260127,"Refrigerant Evacuation Pumps",4,true
260128,"Refrigerant Replacement Kits",4,true
260129,"Refrigeration Tubing Tools",4,true
260437,"HVAC Flush Kits",4,true
260441,"HVAC Installation Tools",4,true
109477,"HVAC Systems",3,false
183953,"Central Air Conditioners",4,true
184291,"Central Furnaces",4,true
260417,"Boilers",4,true
260418,"Central Heating Radiators",4,true
260419,"Ducted Evaporative Coolers",4,true
260420,"Ductless Mini Split Systems",4,true
260421,"Rooftop Unit Air Conditioners",4,true
260422,"Underfloor Heating Systems",4,true
260503,"Air Conditioner & Furnace Split Systems",4,true
183974,"Water Heaters",3,false
183975,"Industrial Tanked Water Heaters",4,true
183976,"Industrial Tankless Water Heaters",4,true
260438,"Industrial Combination Boilers",4,true
260439,"Industrial Water Heater Parts",4,true
260440,"Industrial Water Heater Accessories",4,true
260062,"Refrigeration Equipment",3,false
260063,"Air Coolers",4,true
260064,"Chillers",4,true
260065,"Cooling Towers",4,true
260066,"Dry & Fluid Coolers",4,true
260068,"HVAC & Refrigeration Components",3,false
109484,"Heat Exchangers",4,true
124619,"Air Handlers",4,true
124621,"Evaporators",4,true
183960,"Compressors",4,true
183961,"Condensers",4,true
260069,"Refrigerants",4,false
260071,"MO99",5,true
260074,"R-12",5,true
260075,"R-123",5,true
260076,"R-1234yf",5,true
260077,"R-12a",5,true
260078,"R-134a",5,true
260079,"R-22",5,true
260080,"R-290",5,true
260081,"R-401a",5,true
260082,"R-401b",5,true
260083,"R-402a",5,true
260084,"R-402b",5,true
260085,"R-404a",5,true
260086,"R-407a",5,true
260087,"R-407c",5,true
260088,"R-408a",5,true
260089,"R-409a",5,true
260090,"R-410a",5,true
260091,"R-414b",5,true
260092,"R-416a",5,true
260093,"R-422b",5,true
260094,"R-422c",5,true
260095,"R-422d",5,true
260096,"R-427a",5,true
260097,"R-448a",5,true
260099,"R-502",5,true
260100,"R-507",5,true
260101,"R-600a",5,true
260102,"Refrigeration Compressor Racks",4,true
260103,"Refrigeration Systems",4,true
260499,"Heating & Cooling Appliances",3,false
124616,"Portable Air Conditioners",4,true
183955,"Humidifier & Dehumidifier Units",4,true
183956,"Space Heaters",4,true
260442,"Air Cleaner & Purifier Units",4,true
260498,"Portable Fans",4,true
260500,"Portable Evaporative Coolers",4,true
260501,"PTAC Air Conditioners",4,true
260502,"Window & Wall Air Conditioners",4,true
46534,"Cleaning & Janitorial Supplies",2,false
183762,"Pressure Washers, Parts & Accessories",3,false
183763,"Diesel Pressure Washers",4,true
183764,"Electric Pressure Washers",4,true
183765,"Gas Pressure Washers",4,true
183766,"Pressure Washer Parts & Accessories",4,false
119101,"Other Pressure Washer Parts & Accessories",5,true
183767,"Chemical Injectors",5,true
183768,"Extension Lances",5,true
183770,"Gutter Cleaning Tools",5,true
183771,"Nozzles & Nozzle Sets",5,true
183772,"Pressure Washer Hoses",5,true
183773,"Pressure Washer Spray Guns",5,true
183774,"Pressure Washer Wands",5,true
183775,"Soap Applicator Attachments",5,true
183776,"Surface Cleaning Attachments",5,true
183777,"Pressure Washer Accessory Kits",5,true
183778,"Pest Control Supplies",3,false
183779,"Insect Traps & Lures",4,false
183781,"Insect Traps",5,false
183782,"Adhesive Insect Light Traps",6,true
183783,"Bait & Lure Insect Traps",6,true
183784,"Bug Zappers",6,true
183785,"Sticky Traps",6,true
183786,"Insect Lures",5,true
183787,"Rodent Traps & Boxes",4,false
183788,"Snap & Glue Traps & Boxes",5,true
183789,"Battery-Powered Traps",5,true
183790,"Catch & Release Traps",5,true
183792,"Pest Repellants & Poisons",4,false
183793,"Pest Control Bait & Stations",5,false
183794,"Pest Control Granules",6,true
183795,"Pest Control Liquid Bait",6,true
183796,"Unbaited Pest Control Bait Stations",6,true
183797,"Pest Control Dusts & Powders",5,true
183798,"Pest Control Fill Fabrics",5,true
183799,"Pest Control Fogger Machines",5,true
183800,"Pest Control Gels",5,true
183801,"Pest Control Sprays",5,true
183803,"Ultrasonic Pest Repellers",5,true
183805,"Pest Trap Parts & Accessories",4,false
183806,"Pest Control Trap Bulbs",5,true
183807,"Pest Trap Glue Boards",5,true
183808,"Pest Trap Sticky Paper",5,true
183809,"Other Pest Trap Parts & Accessories",5,true
183869,"Cleaners & Disinfectants",3,false
183880,"Aerosol & Foam Cleaners",4,true
183891,"Gel, Paste & Powder Cleaners",4,true
183902,"Liquid Cleaners",4,true
183913,"Pod, Cake & Screen Cleaners",4,true
183924,"Cleaning Wipes & Pads",4,true
262991,"Disinfecting & Sterilizing Products",4,true
183873,"Trash Bags & Trash Liners",3,true
183888,"Other Cleaning Supplies",3,true
183935,"Manual Cleaning Equipment",3,false
183946,"Bottles, Nozzles & Sprayers",4,true
183957,"Brush Cleaners",4,true
183969,"Cleaning Brushes",4,true
183980,"Cleaning Sponges",4,true
183991,"Standard Buckets & Pails",4,true
184002,"Disposable Janitorial Gloves",4,true
184013,"Reusable Dusting Cloths",4,true
184024,"Dusters & Duster Refills",4,true
184035,"Rags, Towels & Wipers",4,true
184046,"Sorbent Pads",4,true
184057,"Brooms & Dust Pans",4,false
184068,"Standing Brooms",5,true
184080,"Whisk Brooms",5,true
184091,"Broom Handles",5,true
184102,"Broom Heads",5,true
184113,"Dust Pans & Sets",5,true
184124,"Mops, Mop Parts & Accessories",4,false
184135,"Complete Mops",5,true
184146,"Mop Kits & Systems",5,true
184157,"Mop Heads",5,true
184168,"Mop Pads",5,true
184179,"Mop Head Frames",5,true
184191,"Mop Pad Holders",5,true
184202,"Mop Handles",5,true
184213,"Mop Refill Sheets",5,true
184224,"Sponge Mop Refills",5,true
184235,"Mop Buckets",5,true
184246,"Laundry Nets & Mesh Bags",5,true
184257,"Other Mop Parts & Accessories",5,true
184268,"Extension Handles & Poles",4,true
184278,"Drain & Toilet Plungers",4,true
184289,"Pump Sprayers",4,true
184294,"Squeegees & Replacement Blades",4,true
184295,"Steel Wool",4,true
184296,"Other Cleaning Equipment",4,true
